*0219*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0219;145233474;3;0;0;1#2;;
0219;145233492;3;0;0;1#2;;
0219;145233509;3;8;8;1#2;;
0219;145233514;3;0;0;1#2;;
0219;272262231;3;0;0;1#2;;
0219;145233520;3;10;10;1#2;;
0219;145233522;3;0;0;1#2;;
0219;145233532;3;0;0;1#2;;
0219;145233532;3;43;43;1#2;;
0219;145233568;3;47;47;1#2;;
0219;145233571;3;0;0;1#2;;
0219;145233576;3;0;0;1#2;;
0219;145233584;3;0;0;1#2;;
0219;145233590;3;33;33;1#2;;
0219;272310125;3;0;0;1#2;;
0219;145233604;3;0;0;1#2;;
0219;145233606;3;7;7;1#2;;
0219;145233608;3;13;13;1#2;;
0219;145233611;3;0;0;1#2;;
0219;145233615;3;9;9;1#2;;
0219;145233617;3;17;17;1#2;;
0219;145233619;3;0;0;1#2;;
0219;145233622;3;0;0;1#2;;
0219;145233622;3;438;438;1#2;;
0219;145233638;3;0;0;1#2;;
0219;145233645;3;0;0;1#2;;
0219;145233659;3;0;0;1#2;;
0219;145233661;3;0;0;1#2;;
0219;145233665;3;0;0;1#2;;
0219;145233668;3;45;45;1#2;;
0219;145233684;3;111;111;1#2;;
0219;145233686;3;5;5;1#2;;
0219;145233716;3;0;0;1#2;;
0219;145233734;3;10;10;1#2;;
0219;145233768;3;14;14;1#2;;
0219;145233776;3;41;41;1#2;;
0219;145233780;3;23;23;1#2;;
0219;145233822;3;0;0;1#2;;
0219;145233826;3;0;0;1#2;;
0219;145233835;3;25;25;1#2;;
0219;272310128;3;0;0;1#2;;
0219;145233883;3;0;0;1#2;;
0219;145233892;3;0;0;1#2;;
0219;145233900;3;29;29;1#2;;
0219;145233905;3;0;0;1#2;;
0219;145233914;3;0;0;1#2;;
0219;145233926;3;0;0;1#2;;
0219;145233934;3;92;92;1#2;;
0219;145233936;3;23;23;1#2;;
0219;145233946;3;0;0;1#2;;
0219;145233977;3;68;68;1#2;;
0219;145233980;3;0;0;1#2;;
0219;145233983;3;0;0;1#2;;
0219;145234003;3;40;40;1#2;;
0219;145234008;3;17;17;1#2;;
0219;145234010;3;18;18;1#2;;
0219;145234032;3;0;0;1#2;;
0219;145234033;3;8;8;1#2;;
0219;145234037;3;16;16;1#2;;
0219;145234040;3;0;0;1#2;;
0219;145234046;3;13;13;1#2;;
0219;145234050;3;0;0;1#2;;
0219;145234059;3;8;8;1#2;;
0219;145234063;3;0;0;1#2;;
0219;145234064;3;7;7;1#2;;
0219;145234067;3;5;5;1#2;;
0219;145234069;3;0;0;1#2;;
0219;145234069;3;244;244;1#2;;
0219;145234077;3;0;0;1#2;;
0219;145234079;3;0;0;1#2;;
0219;145234085;3;11;11;1#2;;
0219;145234119;3;0;0;1#2;;
0219;145234201;3;0;0;1#2;;
0219;145234210;3;0;0;1#2;;
0219;145234267;3;0;0;1#2;;
0219;145234358;3;96;96;1#2;;
0219;145234362;3;0;0;1#2;;
0219;145234412;3;7;7;1#2;;
0219;145234560;3;0;0;1#2;;
0219;145234927;3;100;100;1#2;;
0219;272310131;3;0;0;1#2;;
0219;145235063;3;0;0;1#2;;
0219;145235064;3;0;0;1#2;;
0219;145235067;3;49;49;1#2;;
0219;145261247;3;339;339;1#2;;
0219;145261393;3;0;0;1#2;;
0219;145261421;3;0;0;1#2;;
0219;145261432;3;61;61;1#2;;
0219;272310133;3;113;113;1#2;;
0219;272310135;3;0;0;1#2;;
0219;272310143;3;0;0;1#2;;
