*0106*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0106;145107243;3;0;0;1#2;;
0106;145107262;3;0;0;1#2;;
0106;145107264;3;97;97;1#2;;
0106;145107346;3;194;194;1#2;;
0106;145107362;3;4;4;1#2;;
0106;145107385;3;42;42;1#2;;
0106;145107396;3;0;0;1#2;;
0106;145107412;3;68;68;1#2;;
0106;145107420;3;140;140;1#2;;
0106;272376196;3;0;0;1#2;;
0106;145107441;3;0;0;1#2;;
0106;145107441;3;60;60;1#2;;
0106;145107452;3;252;252;1#2;;
0106;145107457;3;0;0;1#2;;
0106;145107458;3;0;0;1#2;;
0106;145107578;3;66;66;1#2;;
0106;145107579;3;29;29;1#2;;
0106;145107585;3;30;30;1#2;;
0106;145107587;3;13;13;1#2;;
0106;272376213;3;0;0;1#2;;
0106;145107605;3;0;0;1#2;;
0106;145107617;3;0;0;1#2;;
0106;145107620;3;4;4;1#2;;
0106;145107622;3;6;6;1#2;;
0106;145107643;3;0;0;1#2;;
0106;272376218;3;3;3;1#2;;
0106;145107680;3;130;130;1#2;;
0106;145107758;3;766;766;1#2;;
0106;181966751;3;6;6;1#2;;
0106;145108038;3;0;0;1#2;;
0106;145108230;3;94;94;1#2;;
0106;145108425;3;0;0;1#2;;
0106;145108427;3;0;0;1#2;;
0106;145108446;3;0;0;1#2;;
0106;145108450;3;0;0;1#2;;
0106;145108468;3;100;100;1#2;;
0106;145108515;3;176;176;1#2;;
0106;145108546;3;157;157;1#2;;
0106;272376235;3;0;0;1#2;;
0106;145108557;3;5;5;1#2;;
0106;145108594;3;24;24;1#2;;
0106;145108602;3;411;411;1#2;;
0106;145108628;3;24;24;1#2;;
0106;145108712;3;0;0;1#2;;
0106;145108739;3;84;84;1#2;;
0106;145108807;3;0;0;1#2;;
0106;145108830;3;143;143;1#2;;
0106;145108846;3;98;98;1#2;;
0106;145108921;3;186;186;1#2;;
0106;145108938;3;269;269;1#2;;
0106;145108940;3;0;0;1#2;;
0106;181966190;3;6;6;1#2;;
0106;145109056;3;0;0;1#2;;
0106;145109091;3;25;25;1#2;;
0106;145109109;3;0;0;1#2;;
0106;145109129;3;484;484;1#2;;
0106;145109130;3;0;0;1#2;;
0106;145109135;3;0;0;1#2;;
0106;145109285;3;33;33;1#2;;
0106;145109294;3;0;0;1#2;;
0106;272376273;3;23;23;1#2;;
0106;145109307;3;0;0;1#2;;
0106;145109323;3;0;0;1#2;;
0106;145109350;3;72;72;1#2;;
0106;272376289;3;325;325;1#2;;
0106;145109388;3;20;20;1#2;;
0106;145109459;3;0;0;1#2;;
0106;204097814;3;0;0;1#2;;
0106;145109536;3;56;56;1#2;;
0106;145109538;3;10;10;1#2;;
0106;145109702;3;93;93;1#2;;
0106;145109772;3;0;0;1#2;;
0106;145109779;3;0;0;1#2;;
0106;145109780;3;0;0;1#2;;
0106;145109785;3;0;0;1#2;;
0106;145109796;3;177;177;1#2;;
0106;145109807;3;0;0;1#2;;
0106;145110218;3;112;112;1#2;;
0106;145123103;3;13;13;1#2;;
0106;145123139;3;0;0;1#2;;
0106;145123172;3;77;77;1#2;;
0106;212401188;3;0;0;1#2;;
0106;145123180;3;32;32;1#2;;
0106;145123205;3;42;42;1#2;;
0106;145123211;3;0;0;1#2;;
0106;145123226;3;0;0;1#2;;
0106;145123249;3;0;0;1#2;;
0106;145123250;3;61;61;1#2;;
0106;145123252;3;0;0;1#2;;
0106;145123336;3;0;0;1#2;;
0106;145123336;3;57;57;1#2;;
0106;145123345;3;0;0;1#2;;
0106;145123362;3;103;103;1#2;;
0106;145123414;3;0;0;1#2;;
0106;145123694;3;0;0;1#2;;
0106;145123996;3;41;41;1#2;;
0106;145124050;3;79;79;1#2;;
0106;145124179;3;0;0;1#2;;
0106;145124278;3;16;16;1#2;;
0106;145124339;3;0;0;1#2;;
0106;145124350;3;63;63;1#2;;
0106;145124359;3;0;0;1#2;;
0106;145124385;3;154;154;1#2;;
0106;145124539;3;50;50;1#2;;
0106;145124686;3;0;0;1#2;;
0106;145124780;3;0;0;1#2;;
0106;145124927;3;0;0;1#2;;
0106;145125101;3;0;0;1#2;;
0106;145125163;3;63;63;1#2;;
0106;145125241;3;0;0;1#2;;
0106;145125275;3;0;0;1#2;;
0106;145125277;3;19;19;1#2;;
0106;145125308;3;0;0;1#2;;
0106;145125341;3;591;591;1#2;;
0106;145125368;3;400;400;1#2;;
0106;145141378;3;0;0;1#2;;
0106;145141386;3;0;0;1#2;;
0106;145141404;3;0;0;1#2;;
0106;145141413;3;245;245;1#2;;
0106;145141417;3;0;0;1#2;;
0106;145141423;3;41;41;1#2;;
0106;145141426;3;0;0;1#2;;
0106;145141430;3;327;327;1#2;;
0106;145141447;3;60;60;1#2;;
0106;145141487;3;0;0;1#2;;
