*0301*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0301;145273517;3;0;0;1#2;;
0301;145273720;3;0;0;1#2;;
0301;145273862;3;0;0;1#2;;
0301;145274094;3;60;60;1#2;;
0301;145274181;3;0;0;1#2;;
0301;145274184;3;0;0;1#2;;
0301;145274339;3;0;0;1#2;;
0301;145274390;3;0;0;1#2;;
0301;145274391;3;0;0;1#2;;
0301;145274478;3;133;133;1#2;;
0301;145274496;3;51;51;1#2;;
0301;145274540;3;6;6;1#2;;
0301;145274543;3;0;0;1#2;;
0301;145274545;3;0;0;1#2;;
0301;145274559;3;45;45;1#2;;
0301;145274715;3;57;57;1#2;;
0301;145274848;3;22;22;1#2;;
0301;145274866;3;0;0;1#2;;
0301;145274890;3;0;0;1#2;;
0301;145274909;3;96;96;1#2;;
0301;145274935;3;0;0;1#2;;
0301;145274936;3;43;43;1#2;;
0301;145274944;3;7;7;1#2;;
0301;145274946;3;0;0;1#2;;
0301;145275064;3;0;0;1#2;;
0301;145275067;3;29;29;1#2;;
0301;145275177;3;0;0;1#2;;
0301;145275194;3;0;0;1#2;;
0301;145275255;3;5;5;1#2;;
0301;145275275;3;11;11;1#2;;
0301;145275276;3;55;55;2;;
0301;145275277;3;63;63;1#2;;
0301;145275405;3;0;0;1#2;;
0301;145275499;3;5;5;1#2;;
0301;145275533;3;143;143;1#2;;
0301;145275544;3;50;50;1#2;;
0301;145275555;3;4;4;1#2;;
0301;145275657;3;0;0;1#2;;
0301;145275663;3;0;0;1#2;;
0301;145275879;3;0;0;1#2;;
0301;145275906;3;5;5;1#2;;
0301;145276116;3;53;53;1#2;;
0301;145276195;3;57;57;1#2;;
0301;145276230;3;0;0;1#2;;
0301;145276246;3;0;0;1#2;;
0301;145276366;3;0;0;1#2;;
0301;145276392;3;116;116;1#2;;
0301;145276539;3;0;0;1#2;;
0301;145276600;3;0;0;1#2;;
0301;145276744;3;54;54;1#2;;
0301;145276748;3;57;57;1#2;;
0301;145276780;3;0;0;1#2;;
0301;145276798;3;91;91;1#2;;
0301;145276836;3;0;0;1#2;;
0301;145276868;3;0;0;1#2;;
0301;145276868;3;95;95;1#2;;
0301;145276876;3;10;10;1#2;;
0301;145276960;3;125;125;1#2;;
0301;145276967;3;0;0;1;;
0301;145277005;3;0;0;1#2;;
0301;145277107;3;0;0;1#2;;
0301;145277109;3;82;82;1#2;;
0301;145277176;3;0;0;1#2;;
0301;145277177;3;0;0;1#2;;
0301;145277284;3;101;101;1#2;;
0301;145277453;3;0;0;1#2;;
0301;276136205;3;32;32;1#2;;
0301;145277463;3;11;11;1#2;;
0301;145277493;3;0;0;1#2;;
0301;145277715;3;3;3;1#2;;
0301;145277733;3;0;0;1#2;;
0301;145277734;3;0;0;1#2;;
0301;145277754;3;35;35;1#2;;
0301;145277755;3;34;34;1#2;;
0301;276310570;3;64;64;1#2;;
0301;145277777;3;0;0;1#2;;
0301;145277778;3;0;0;1#2;;
0301;145277857;3;0;0;1#2;;
0301;268576832;3;0;0;1#2;;
0301;145278020;3;0;0;1#2;;
0301;145278060;3;65;65;1#2;;
0301;145278152;3;68;68;1#2;;
0301;145278309;3;20;20;1#2;;
0301;145278318;3;0;0;1#2;;
0301;145278351;3;117;117;1#2;;
0301;145278353;3;65;65;1#2;;
0301;145278356;3;0;0;1#2;;
0301;145278357;3;42;42;1#2;;
0301;145278642;3;0;0;1#2;;
0301;145278644;3;0;0;1#2;;
0301;145278677;3;97;97;1#2;;
0301;145278682;3;79;79;1#2;;
0301;145278684;3;0;0;1#2;;
0301;145278687;3;0;0;1#2;;
0301;145278688;3;0;0;1#2;;
0301;145278726;3;253;253;1#2;;
0301;145278915;3;1;1;1#2;;
0301;145278915;3;362;362;1#2;;
0301;191648052;3;0;0;2;;
0301;145278924;3;276;276;1#2;;
0301;145279018;3;0;0;1#2;;
0301;145279030;3;0;0;1#2;;
0301;145279032;3;0;0;1#2;;
0301;145279215;3;0;0;1#2;;
0301;145279241;3;0;0;1#2;;
0301;145279251;3;0;0;1#2;;
0301;145279251;3;93;93;1#2;;
0301;145279320;3;0;0;1#2;;
0301;145279320;3;51;51;1#2;;
0301;145279331;3;0;0;1;;
0301;145279340;3;35;35;1#2;;
0301;145279342;3;0;0;1#2;;
0301;145279354;3;0;0;1#2;;
0301;145279422;3;41;41;1#2;;
0301;145279482;3;32;32;1#2;;
0301;145279491;3;57;57;1#2;;
0301;145279596;3;0;0;1#2;;
0301;145279684;3;43;43;1#2;;
0301;145279780;3;18;18;1#2;;
0301;145279806;3;0;0;1#2;;
0301;145279812;3;0;0;1#2;;
0301;255122259;3;0;0;1#2;;
0301;145279825;3;35;35;1#2;;
0301;145279842;3;54;54;1#2;;
0301;145279863;3;0;0;1#2;;
0301;159591421;3;0;0;1#2;;
0301;145279875;3;0;0;1#2;;
0301;145279913;3;0;0;1#2;;
0301;145279918;3;5;5;1#2;;
0301;145279919;3;92;92;1#2;;
0301;145279972;3;0;0;1#2;;
0301;145279972;3;66;66;1#2;;
0301;145279981;3;0;0;1#2;;
0301;145280000;3;0;0;1#2;;
0301;145280036;3;126;126;1#2;;
0301;145280069;3;88;88;1#2;;
0301;145280088;3;12;12;1;;
0301;145280089;3;116;116;1;;
0301;145280155;3;62;62;1#2;;
0301;145280173;3;143;143;1#2;;
0301;145280184;3;67;67;1#2;;
0301;145280207;3;137;137;1#2;;
0301;145280225;3;0;0;1#2;;
0301;145280235;3;0;0;1#2;;
0301;145280260;3;0;0;1#2;;
0301;145280262;3;0;0;1#2;;
0301;145280293;3;0;0;1#2;;
0301;145280294;3;0;0;1#2;;
0301;145280307;3;64;64;1#2;;
0301;145280353;3;110;110;1#2;;
0301;145280393;3;0;0;1#2;;
0301;145280439;3;179;179;1#2;;
0301;145280462;3;0;0;1#2;;
0301;145280492;3;127;127;1#2;;
0301;145280498;3;0;0;1#2;;
0301;145280535;3;56;56;1#2;;
0301;145280570;3;0;0;1#2;;
0301;145280594;3;0;0;1#2;;
0301;145280603;3;60;60;1#2;;
0301;145280617;3;99;99;1#2;;
0301;145280621;3;14;14;1#2;;
0301;145280661;3;328;328;1#2;;
0301;145280700;3;12;12;1#2;;
0301;145280754;3;296;296;1#2;;
0301;145280758;3;0;0;1#2;;
0301;145280764;3;0;0;1#2;;
0301;145280767;3;272;272;1#2;;
0301;145280779;3;269;269;1#2;;
0301;145280866;3;169;169;1#2;;
0301;145280868;3;0;0;1#2;;
0301;145280871;3;5;5;1#2;;
0301;145280909;3;10;10;1#2;;
0301;145280923;3;60;60;1#2;;
0301;145280970;3;0;0;1#2;;
0301;145280978;3;0;0;1#2;;
0301;145281047;3;0;0;1#2;;
0301;145281047;3;53;53;1#2;;
0301;145281064;3;0;0;1#2;;
0301;145281070;3;78;78;1#2;;
0301;145281073;3;0;0;1#2;;
0301;145281100;3;669;669;1#2;;
0301;261244971;3;43;43;1#2;;
0301;145281172;3;0;0;1#2;;
0301;145281173;3;0;0;1#2;;
0301;145281174;3;15;15;1#2;;
0301;145281203;3;0;0;1#2;;
0301;145281204;3;0;0;1#2;;
0301;145281205;3;0;0;1#2;;
0301;145281242;3;0;0;1#2;;
0301;145281330;3;0;0;1#2;;
0301;145281427;3;0;0;1#2;;
0301;145281430;3;0;0;1#2;;
0301;145281440;3;0;0;1#2;;
0301;145281459;3;33;33;1#2;;
0301;145281534;3;0;0;1#2;;
0301;145281535;3;0;0;1#2;;
0301;145281536;3;0;0;1#2;;
0301;145281537;3;0;0;1#2;;
0301;145281538;3;0;0;1#2;;
0301;145281539;3;0;0;1#2;;
0301;145281540;3;0;0;1#2;;
0301;145281542;3;0;0;1#2;;
0301;145281543;3;0;0;1#2;;
0301;145281544;3;0;0;1#2;;
0301;145281552;3;36;36;1#2;;
0301;145281553;3;0;0;1#2;;
0301;145281589;3;30;30;1#2;;
0301;145281676;3;25;25;1#2;;
0301;145281982;3;10;10;1#2;;
0301;145282010;3;33;33;1#2;;
0301;145282060;3;29;29;1#2;;
0301;145282163;3;67;67;1#2;;
0301;145282180;3;27;27;1#2;;
0301;145282302;3;12;12;1#2;;
0301;145282380;3;0;0;1#2;;
0301;145282468;3;5;5;1#2;;
0301;145282469;3;14;14;1#2;;
0301;145282471;3;0;0;1#2;;
0301;145282472;3;0;0;1#2;;
0301;145282473;3;0;0;1#2;;
0301;145282474;3;0;0;1#2;;
0301;145282475;3;0;0;1#2;;
0301;145282476;3;9;9;1#2;;
0301;145282477;3;0;0;1#2;;
0301;145282490;3;0;0;1#2;;
0301;145282505;3;0;0;1#2;;
0301;145283046;3;0;0;1#2;;
0301;145283096;3;29;29;1#2;;
0301;145283323;3;0;0;1#2;;
0301;145283327;3;0;0;1#2;;
0301;145283689;3;13;13;1#2;;
0301;145283856;3;9;9;2;;
0301;145284058;3;0;0;1#2;;
0301;145284670;3;55;55;1#2;;
0301;145284767;3;0;0;1#2;;
0301;145285414;3;0;0;1#2;;
0301;145285459;3;36;36;1#2;;
0301;145285463;3;42;42;1#2;;
0301;145285911;3;0;0;1#2;;
0301;145286184;3;0;0;1#2;;
0301;145286234;3;0;0;1#2;;
0301;145287156;3;0;0;1#2;;
0301;145287166;3;0;0;1#2;;
0301;145287186;3;0;0;1#2;;
0301;145287235;3;8;8;1#2;;
0301;145287277;3;21;21;1#2;;
0301;145287340;3;0;0;1#2;;
0301;145287366;3;39;39;1#2;;
0301;145287385;3;0;0;1#2;;
0301;145287433;3;30;30;1#2;;
0301;145287435;3;72;72;1#2;;
0301;145287437;3;0;0;1#2;;
0301;145287444;3;0;0;1#2;;
0301;145287496;3;0;0;1#2;;
0301;145287530;3;0;0;1#2;;
0301;145287616;3;14;14;1#2;;
0301;145287617;3;0;0;1#2;;
0301;145287618;3;25;25;1#2;;
0301;145287673;3;41;41;1#2;;
0301;145287901;3;134;134;1#2;;
0301;145287983;3;221;221;1#2;;
0301;145288018;3;0;0;1#2;;
0301;145288064;3;0;0;1#2;;
0301;145288070;3;0;0;1#2;;
0301;145288119;3;0;0;1#2;;
0301;145288119;3;106;106;1#2;;
0301;145288132;3;0;0;1#2;;
0301;145288135;3;0;0;1#2;;
0301;145288136;3;0;0;1#2;;
0301;145288136;3;98;98;1#2;;
0301;145288138;3;0;0;1#2;;
0301;265395290;3;0;0;1#2;;
0301;145288151;3;0;0;1#2;;
0301;145288163;3;0;0;1#2;;
0301;145288213;3;100;100;1#2;;
0301;145288294;3;0;0;1#2;;
0301;145288381;3;0;0;1#2;;
0301;145288453;3;0;0;1#2;;
0301;261244983;3;26;26;1#2;;
0301;268519063;3;0;0;1#2;;
0301;145288513;3;0;0;1#2;;
0301;145288515;3;0;0;1#2;;
0301;145288565;3;0;0;1#2;;
0301;145288596;3;0;0;1#2;;
0301;145288622;3;0;0;1#2;;
0301;145288655;3;0;0;1#2;;
0301;145288677;3;285;285;1#2;;
0301;255572589;3;0;0;1#2;;
0301;145289132;3;0;0;1#2;;
0301;145289716;3;0;0;1#2;;
0301;145289740;3;0;0;1#2;;
0301;145289740;3;132;132;1#2;;
0301;145289854;3;0;0;1#2;;
0301;145290002;3;183;183;1#2;;
0301;145290073;3;174;174;1#2;;
0301;145290292;3;0;0;1#2;;
0301;145290462;3;0;0;1#2;;
0301;191360128;3;0;0;1#2;;
0301;272245653;3;0;0;1#2;;
0301;145290760;3;0;0;1#2;;
0301;145290935;3;81;81;1#2;;
0301;145290951;3;231;231;1#2;;
0301;145291033;3;129;129;1#2;;
0301;145291217;3;114;114;1#2;;
0301;145291296;3;0;0;1#2;;
0301;145291307;3;111;111;1#2;;
0301;145291322;3;0;0;1#2;;
0301;145291354;3;0;0;1#2;;
0301;145291385;3;64;64;1#2;;
0301;145291399;3;0;0;1#2;;
0301;145291442;3;121;121;1#2;;
0301;145291448;3;160;160;1#2;;
0301;145291651;3;178;178;1#2;;
0301;145291659;3;0;0;1#2;;
0301;145291677;3;145;145;1#2;;
0301;145291679;3;0;0;1#2;;
0301;145291687;3;0;0;1#2;;
0301;145291688;3;0;0;1#2;;
0301;145291703;3;107;107;1#2;;
0301;145291707;3;540;540;1#2;;
0301;145291709;3;0;0;1#2;;
0301;145291709;3;87;87;1#2;;
0301;145291714;3;0;0;1#2;;
0301;145291715;3;0;0;1#2;;
0301;145291718;3;118;118;1#2;;
0301;145291742;3;77;77;1#2;;
0301;145291744;3;0;0;1#2;;
0301;145291752;3;0;0;1#2;;
0301;145291756;3;0;0;1#2;;
0301;265395292;3;0;0;1#2;;
0301;265395294;3;0;0;1#2;;
0301;145291771;3;19;19;1#2;;
0301;145291772;3;97;97;1#2;;
0301;145291788;3;0;0;1#2;;
0301;254298257;3;0;0;1#2;;
0301;145291798;3;59;59;1#2;;
0301;145291816;3;0;0;1#2;;
0301;145291873;3;0;0;1#2;;
0301;145291934;3;0;0;1#2;;
0301;249609552;3;0;0;1#2;;
0301;145291973;3;0;0;1#2;;
0301;145291973;3;73;73;1#2;;
0301;145291979;3;0;0;1#2;;
0301;145291986;3;0;0;1#2;;
0301;145291993;3;0;0;1#2;;
0301;145292005;3;0;0;1#2;;
0301;254298262;3;376;376;1#2;;
0301;145292055;3;12;12;1#2;;
0301;145292060;3;0;0;1#2;;
0301;255122280;3;0;0;1#2;;
0301;145292067;3;0;0;1#2;;
0301;145292097;3;36;36;1#2;;
0301;145292142;3;0;0;1#2;;
0301;145292172;3;6;6;1#2;;
0301;261245015;3;26;26;1#2;;
0301;145292364;3;65;65;1#2;;
0301;145292370;3;0;0;1#2;;
0301;145292373;3;35;35;1#2;;
0301;145292499;3;0;0;1#2;;
0301;145292529;3;0;0;1#2;;
0301;145292548;3;0;0;1#2;;
0301;258637379;3;32;32;1#2;;
0301;145292813;3;0;0;1#2;;
0301;145293377;3;0;0;1#2;;
0301;145293379;3;0;0;1#2;;
0301;145293380;3;0;0;1#2;;
0301;145293381;3;0;0;1#2;;
0301;145293383;3;0;0;1#2;;
0301;145293384;3;0;0;1#2;;
0301;145293385;3;0;0;1#2;;
0301;145293386;3;0;0;1#2;;
0301;145293719;3;0;0;1#2;;
0301;145294619;3;0;0;1#2;;
0301;145294679;3;0;0;1#2;;
0301;145294681;3;0;0;1#2;;
0301;145294683;3;0;0;1#2;;
0301;145294685;3;11;11;1#2;;
0301;145294695;3;0;0;1#2;;
0301;145294817;3;0;0;1#2;;
0301;145294819;3;14;14;1#2;;
0301;145294820;3;0;0;1#2;;
0301;145294875;3;5;5;1#2;;
0301;145295611;3;38;38;1#2;;
0301;145296379;3;32;32;1#2;;
0301;145297309;3;0;0;1#2;;
0301;145297580;3;0;0;1#2;;
0301;145299225;3;0;0;1#2;;
0301;145299930;3;0;0;1#2;;
0301;145299933;3;0;0;1#2;;
0301;145299934;3;0;0;1#2;;
0301;145299961;3;0;0;1#2;;
0301;145305824;3;6;6;1#2;;
0301;145306067;3;4;4;1#2;;
0301;145306201;3;0;0;1#2;;
0301;145308642;3;8;8;2;;
0301;145308643;3;66;66;1#2;;
0301;249609601;3;0;0;1#2;;
0301;249609611;3;0;0;1#2;;
0301;253006858;3;0;0;1#2;;
0301;254298317;3;0;0;1#2;;
0301;254298319;3;0;0;1#2;;
0301;254298336;3;8;8;1#2;;
0301;254697287;3;0;0;1#2;;
0301;254697305;3;0;0;1#2;;
0301;254697387;3;0;0;1#2;;
0301;254697421;3;0;0;1#2;;
0301;255122309;3;0;0;1#2;;
0301;261245192;3;13;13;1#2;;
0301;264590745;3;0;0;1#3;;
0301;266951084;3;0;0;1#2;;
0301;268519137;3;0;0;1#2;;
0301;268519165;3;51;51;1#2;;
0301;272038232;3;306;306;1#2;;
0301;275145719;3;80;80;1#2;;
0301;275145772;3;0;0;1#2;;
0301;276230018;3;0;0;1#2;;
