*0221*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0221;145228336;3;29;29;1#2;;
0221;145228342;3;0;0;1#2;;
0221;145228344;3;31;31;1#2;;
0221;145228351;3;13;13;1#2;;
0221;145228356;3;943;943;1#2;;
0221;145228363;3;0;0;1#2;;
0221;145228363;3;63;63;1#2;;
0221;145228366;3;0;0;1#2;;
0221;145228367;3;0;0;1#2;;
0221;145228372;3;15;15;1#2;;
0221;145228382;3;0;0;1#2;;
0221;145228387;3;0;0;1#2;;
0221;145228393;3;118;118;1#2;;
0221;145228398;3;32;32;1#2;;
0221;145228404;3;565;565;1#2;;
0221;145228412;3;30;30;1#2;;
0221;145228426;3;0;0;1#2;;
0221;145228427;3;624;624;1#2;;
0221;145228435;3;0;0;1#2;;
0221;145228442;3;0;0;1#2;;
0221;145228486;3;380;380;1#2;;
0221;145228487;3;253;253;1#2;;
0221;275212866;3;153;153;1#2;;
0221;145228506;3;0;0;1#2;;
0221;145228525;3;18;18;1#2;;
0221;145228537;3;15;15;1#2;;
0221;145228551;3;1060;1060;1#2;;
0221;145228554;3;0;0;1#2;;
0221;145228559;3;61;61;1#2;;
0221;145228570;3;35;35;1#2;;
0221;145228572;3;24;24;1#2;;
0221;145228578;3;190;190;1#2;;
0221;145228584;3;0;0;1#2;;
0221;145228597;3;419;419;1#2;;
0221;145228602;3;237;237;1#2;;
0221;145228604;3;0;0;1#2;;
0221;145228612;3;0;0;1#2;;
0221;145228621;3;46;46;1#2;;
0221;145228625;3;15;15;1#2;;
0221;145228630;3;283;283;1#2;;
0221;145228631;3;0;0;1#2;;
0221;145228635;3;3667;3667;1#2;;
0221;145228637;3;0;0;1#2;;
0221;145228645;3;10;10;1#2;;
0221;145228647;3;1198;1198;1#2;;
0221;272015276;3;0;0;1#2;;
0221;145228655;3;9;9;1#2;;
0221;145228659;3;0;0;1#2;;
0221;145228668;3;20;20;1#2;;
0221;145228686;3;0;0;1#2;;
0221;272015287;3;37;37;1#2;;
0221;145228695;3;0;0;1#2;;
0221;145228697;3;0;0;1#2;;
0221;145228701;3;46;46;1#2;;
0221;145228704;3;0;0;1#2;;
0221;145228706;3;156;156;1#2;;
0221;145228716;3;0;0;1#2;;
0221;272015310;3;40;40;1#2;;
0221;145228739;3;27;27;1#2;;
0221;145228741;3;0;0;1#2;;
0221;145228756;3;0;0;1#2;;
0221;145228771;3;0;0;1#2;;
0221;145228774;3;60;60;1#2;;
0221;145228795;3;0;0;1#2;;
0221;145228810;3;0;0;1#2;;
0221;145228817;3;0;0;1#2;;
0221;145228833;3;1749;1749;1#2;;
0221;145228837;3;25;25;1#2;;
0221;145228846;3;15;15;1#2;;
0221;145228849;3;0;0;1#2;;
0221;145228858;3;28;28;1#2;;
0221;145228861;3;33;33;1#2;;
0221;145228863;3;0;0;1#2;;
0221;145228864;3;0;0;1#2;;
0221;145228868;3;21;21;1#2;;
0221;145228872;3;15;15;1#2;;
0221;145228877;3;30;30;1#2;;
0221;145228888;3;196;196;1#2;;
0221;145228938;3;28;28;1#2;;
0221;145228948;3;44;44;1#2;;
0221;145228957;3;0;0;1#2;;
0221;145228961;3;52;52;1#2;;
0221;145228963;3;29;29;1#2;;
0221;145228975;3;0;0;1#2;;
0221;145228996;3;0;0;1#2;;
0221;145229003;3;0;0;1#2;;
0221;145229020;3;0;0;1#2;;
0221;145229024;3;0;0;1#2;;
0221;145229027;3;0;0;1#2;;
0221;145229037;3;42;42;1#2;;
0221;145229052;3;0;0;1#2;;
0221;145229054;3;0;0;1#2;;
0221;145229054;3;98;98;1#2;;
0221;145229058;3;0;0;1#2;;
0221;145229067;3;0;0;1#2;;
0221;145229071;3;0;0;1#2;;
0221;145229178;3;45;45;1#2;;
0221;145229184;3;0;0;1#2;;
0221;272139801;3;2;2;1#2;;
